Address,latitude,longitude
"New Delhi, Safdarjung Enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",28.564027,77.1945069
"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",28.650108,77.363755
"Siddhartha Vihar Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",28.646286,77.406051
"Rajendra Park, Gurgaon, Delhi NCR",28.49760246,77.02706909
"Gautam budh nagar, Greater Noida, Delhi NCR",28.469204,77.511335
"Sudipto roy, c-1/33, sf4, dlf ankur vihar, loni, ghaziabad., Loni, Ghaziabad, Delhi NCR",28.738864,77.263605
"B3 Tower, Sector 52, Gurgaon, Delhi NCR",28.44359908,77.07986181
"sector 48 Gurgaon, Sohna Road, Gurgaon, Delhi NCR",28.41247483,77.039877
"332 A, Tower - 32, Gulmohur Greens, Mohan Nagar, Ghaziabad, Uttar Pradesh, Pin - 201005, Gulmohur Greens, Ghaziabad, Delhi NCR",28.68659592,77.37294769
"H2-1101., Bhopura, Ghaziabad, Delhi NCR",28.72645304,77.33733853
"JC-34, Ground Floor, Khirki Extention, Malviya Nagar, New Delhi, Khirki extension, New Delhi - South, Delhi NCR",28.5315337,77.216852
"Noida Extension, Greater Noida, Delhi NCR",28.532593,77.399792
"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.5980365,77.0765245
"Ace aspire, Noida Extension, Noida, Delhi NCR",28.58945997,77.429712
"Flat No 701 Tower 3 Floor 7 Sec 48 Faridabad, Sector 48, Faridabad, Delhi NCR",28.41063434,77.28620611
"GH 04, Sector 16C, Gaur City 2, Greater Noida, Uttar Pradesh 201318, Noida Extension, Noida, Delhi NCR",28.620768,77.425805
"Sector 49 Faridabad, Sector 49, Faridabad, Delhi NCR",28.34562111,77.32642365
"Plot No. GH 03/A, Sector 143, Noida, Uttar Pradesh 201306, Sector 143 B, Noida, Delhi NCR",28.50320625,77.42758179
"Sector 137, Noida, Delhi NCR",28.5073636,77.4091
"Sector 88A, Gurugram, Haryana, Sector 88A, Gurgaon, Delhi NCR",28.43058099,76.94862
"Sector 143, Noida, Delhi NCR",28.502597,77.428742
"Dream Homes Nh24, NH 24, Ghaziabad, Delhi NCR",28.63857269,77.4308548
"Sector 50, Noida, Delhi NCR, Sector 50, Noida, Delhi NCR",28.57150078,77.37000275
"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",28.436305,77.13605
"Ghaziabad kaushambi, Kaushambi, Ghaziabad, Delhi NCR",28.6390639,77.3242583
"plot number 34 block H10 vatika Emelia floors sector 82 gurgaon, Sector 82, Gurgaon, Delhi NCR",28.49747658,77.0271225
"Second Floor with roof, Sector 5 Vaishali, Ghaziabad, Delhi NCR",28.643642,77.34532
"Chiranjeev Vihar, Ghaziabad, Chiranjiv Vihar, Ghaziabad, Delhi NCR",28.675872,77.474266
"Prateek Grand City, Siddharth Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",28.646286,77.406051
"S 485 School block Shakarpur Delhi India, Shakarpur, New Delhi - East, Delhi NCR",28.68652344,77.29961395
"Kiran Garden, New Delhi - West, Delhi NCR",28.61848831,77.04781342
"Sector 86, Faridabad, Delhi NCR",28.40964244,77.33940931
"Kamla Nagar, New Delhi - North, Delhi NCR",28.68645096,77.29950714
"Sector 80, Faridabad, Delhi NCR",28.3751182,77.34874476
"Sector 7, Gurgaon, Delhi NCR",28.4658641,77.0133095
"Sector 107, Gurgaon, Sector 107, Gurgaon, Delhi NCR",28.514908,76.974388
"vaishali Ghaziabad, Sector 3 Vaishali, Ghaziabad, Delhi NCR",28.64155769,77.34053802
"sec 5 Vasundhara Ghaziabad, Sector 5 Vasundhara, Ghaziabad, Delhi NCR",28.63623238,77.43350983
"C-16, Greater Noida, Delhi NCR",28.453581,77.556221
"Flat no. 703 7th Floor  Multistorey Appartmemt Tower Alpine Divine Meadows Sector 108 Noida 201301, Sector 108, Noida, Delhi NCR",28.52544019,77.37445081
"Sector 93Noida parsvanath srishti, Sector 93, Noida, Delhi NCR",28.51853317,77.38684415
"New krishna nagar, gali no-5 near radheypuri jain mandir, Krishna Nagar, New Delhi - East, Delhi NCR",28.68657112,77.29962921
"Ajnara Le Garden Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",28.606945,77.45557857
"Ashoka Enclave Part 3, Faridabad, Delhi NCR",28.470754,77.308632
"Sector 52  Gurgaon, Sector 52, Gurgaon, Delhi NCR",28.43599347,77.09031699
"302, pearl square., Vaishali, Ghaziabad, Delhi NCR",28.645225,77.342198
"Mohan Garden, Uttam Nagar, Mohan Garden, New Delhi - West, Delhi NCR",28.6330645,77.0331715
"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",28.383489,77.020563
"Efp-iii-37-0202., Sector 65, Gurgaon, Delhi NCR",28.397952,77.069057
"GGN 01 0202 Sector 102 Gurgaon, Sector 102, Gurgaon, Delhi NCR",28.47631073,76.97161102
"Plot no 46-47, Pocket size, Rohini Sector 21, Sector 21 Rohini, New Delhi - Rohini, Delhi NCR",28.7141266,77.0676456
"New Delhi, Meera Bagh, New Delhi - West, Delhi NCR",28.65758705,77.08957672
"f-801, Sector 78, Noida, Delhi NCR",28.560232,77.38860669
"D-252, Sushant Lok-2 Golf course road gurugram, Gurgaon, Sushant Lok 2, Gurgaon, Delhi NCR",28.34563255,77.32644653
"sector 37C gurgaon, Sector 37C, Gurgaon, Delhi NCR",28.44926,76.98476024
"T tower, Dlf City Phase 4, Gurgaon, Delhi NCR",28.464031,77.08547543
"Rz- 89/A, Nand vihar Near Dwarka Metro Station, Dwarka New Delhi -78, Sector 16 Dwarka, New Delhi - Dwarka, Delhi NCR",28.63477135,77.04911041
"F-479, Sarita Vihar Pocket F, New Delhi - South, Delhi NCR",28.5336945,77.295901
"183 flat no.3 tower 1 floor 8th Windsor GreensSector 50 Noida 201301, Sector 50, Noida, Delhi NCR",28.578346,77.37369258
"New Delhi, Gurgaon, Delhi NCR",28.70186234,77.14009857
"Loni, Ghaziabad, Delhi NCR",28.7662162,77.2705047
"Swarnnagari, Greater Noida, Swarnnagari, Greater Noida, Delhi NCR",28.45887906,77.52271124
"Sector 45, Noida, Delhi NCR",28.548787,77.346032
"Greater Noida West, Greater Noida, Sector 16, Greater Noida, Delhi NCR",28.60477829,77.45191193
"Bhopura, Ghaziabad, Delhi NCR",28.7005505,77.3286995
"New Delhi, Dwarka Mor, New Delhi - West, Delhi NCR",28.6193161,77.03326416
"144., Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",28.60241996,77.05425039
"Sector 82, Gurgaon, Delhi NCR",28.38981649,76.969342
"Bhopura, Ghaziabad, Bhopura, Ghaziabad, Delhi NCR",28.72645304,77.33733853
"Ramprastha Edge Towers, Dwarka Expressway, Gurgaon, Delhi NCR",28.44837761,76.9695282
"near IGNOU University, Neb Sarai, New Delhi - South, Delhi NCR",28.50693703,77.20652771
"903., Behrampur, Gurgaon, Delhi NCR",28.410913,77.107908
"G1104 Brave hearts Rajnagar extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70689747,77.429488
"Govindpuram, Ghaziabad, Delhi NCR",28.617142,77.438927
"H 304., Sector 70, Noida, Delhi NCR",28.59594917,77.38369751
"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",28.63595772,77.43235779
"Village Sheikh Sarai, Nr Reliance Fresh.  New Delhi-110017, Savitri Nagar Village, New Delhi - South, Delhi NCR",28.5398139,77.2186828
"Sector 143, Noida, Delhi NCR",28.500621,77.424203
"A-1625., Greenfields Colony Block A, Faridabad, Delhi NCR",28.465711,77.2962675
"plot 131 flat ff3 Gyan khand 1 Indirapuram Ghaziabad, Gyan Khand 1, Ghaziabad, Delhi NCR",28.64177895,77.35029602
"Sector 34, Noida, Delhi NCR",28.58390999,77.36087036
"Naraina, New Delhi - West, Delhi NCR",28.63158035,77.14045715
"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.5980365,77.0765245
"vikas vihar New Delhi, Uttam Nagar East, New Delhi - West, Delhi NCR",28.63476944,77.04902649
"A-601., Sector 77, Gurgaon, Delhi NCR",28.387227,76.980183
"EARTH UMIYA SADAN, PATEL CGHS, SECTOR 4, DWARKA, Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",28.6014648,77.05241473
"Plot no 3 SPS Homes 1st Floor  Flat No 001 Ashok vihar Phase 2 Gurgaon, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",28.4838094,77.027832
"Sector 32 Sohna, Gurgaon, Delhi NCR",28.283756,77.079837
"flat No. F1 Plot No. 34 First Floor Vikram Enclave Shalimar Garden Extn. Distt. Ghaziabad ., Vikram Enclave, Ghaziabad, Delhi NCR",28.66864395,77.47614288
"Vijay Enclave, New Delhi - West, Delhi NCR",28.60611725,77.07875824
"B - 35, South City 2, Sector 49, Gurgaon, South City 2, Gurgaon, Delhi NCR",28.41772079,77.05281067
"Tilak Nagar, New Delhi - West, Delhi NCR",28.6387296,77.0941045
"Shaheed Budh Ram Singh Marg, Abhimanyu Appartment, Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",28.60135623,77.31935835
"L-., Ahinsa Khand 1, Ghaziabad, Delhi NCR",28.640515,77.376783
"Mahagun Merabella Sector 79 Noida Uttar Pradesh 201301, Sector 79, Noida, Delhi NCR",28.58891296,77.32035828
"B113, ground floor, ardee city sector 52 Gurgaon, Sector 52, Gurgaon, Delhi NCR",28.44207,77.075517
"Ajnara Daffodil Sector 137 Noida, Sector 137, Noida, Delhi NCR",28.58905983,77.32012939
"Omicron 3, Greater Noida, Delhi NCR",28.474501,77.553187
"Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"Bhopura, Ghaziabad, Delhi NCR",28.728555,77.337353
"221222 2nd Floor Pocket 1 Sector 25 Rohini Delhi 110085, Rohini, New Delhi - Rohini, Delhi NCR",28.63477325,77.04909515
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.71109749,77.41739441
"Aditya celebrity Homes Sector 76Noida, Sector 76, Noida, Delhi NCR",28.575371,77.38437506
"sector 150, noida, Sector 150, Noida, Delhi NCR",28.42491581,77.486721
"G-50, 2nd Floor, East Of Kailash, New Delhi-110065, East Of Kailash, New Delhi - South, Delhi NCR",28.5573445,77.2508955
"Plot No. 25 I.P. Extn Delhi India, Indraprastha Extension, New Delhi - East, Delhi NCR",28.6232998,77.29979
"173 2nd Floor Sukhdev Vihar, new delhi, Sukhdev Vihar, New Delhi - South, Delhi NCR",28.5538385,77.2740986
"Jubilant Tower, Sector 143 B, Noida, Delhi NCR",28.495486,77.25219
"J 11 Saket New Delhi, J Block-Saket, New Delhi - South, Delhi NCR",28.49680138,77.22853851
"Paras Tierea sector 137 Noida, Sector 137, Noida, Delhi NCR",28.58884239,77.3203125
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.7040534,77.4373305
"B207-08., Sector 70A, Gurgaon, Delhi NCR",28.389346,77.018875
"West Guru Angad Nagar, Laxmi Nagar District Centre, New Delhi - East, Delhi NCR",28.6288811,77.2771884
"C-116 Ground floor front portion inderpuri new Delhi 110012, Inderpuri, New Delhi - West, Delhi NCR",28.62617874,77.14634705
"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"South City 2, South City 2, Gurgaon, Delhi NCR",28.41772,77.05281
"dwarka, Sansad Vihar, New Delhi - Dwarka, Delhi NCR",28.60539767,77.05066566
"SG.1/705, Saya Gold Avenue Indrapuram., Indirapuram, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"Paschim Vihar Block A3, New Delhi - West, Delhi NCR",28.672126,77.1042374
"F Block, Gangotri Apartment, Vikaspuri, New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",28.64245116,77.06847649
"D block Kaushambi Ghaziabad, Kaushambi, Ghaziabad, Delhi NCR",28.6420559,77.323499
"Sector 89, Faridabad, Sector 89, Faridabad, Delhi NCR",28.4237892,77.3705248
"Indraprastha encalave, Sector 17 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59210777,77.02819061
"Koyal Enclave, Bhopura, Ghaziabad, Delhi NCR",28.694223,77.4519
"Sector 89, Faridabad, Sector 89, Faridabad, Delhi NCR",28.41609628,77.3648097
"Omicron 1, Greater Noida, Delhi NCR",28.45858487,77.56091277
"Sector 82, Faridabad, Sector 82, Faridabad, Delhi NCR",28.3938425,77.3506549
"MG Road  Sector 28  Gurgaon, M G Road, Gurgaon, Delhi NCR",28.476479,77.073757
"J3/46B, 3rd Floor, Rajouri Garden, New Delhi - West, Delhi NCR",28.64334869,77.12055969
"D-49, sector- 08, Dwarka, Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",28.5712739,77.07314
"Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",28.71222715,77.12337811
"Pratap vihar Ghaziabad, Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",28.63622475,77.43367004
"Avenue 69 Sector 69 Gurgaon, Sector 69, Gurgaon, Delhi NCR",28.34565353,77.32646179
"26/44 second floor patel nagar New Delhi 110008, Patel Nagar West, New Delhi - West, Delhi NCR",28.65242958,77.1643219
"Sector 4, Gurgaon, Delhi NCR",28.47489357,77.00980377
"Bhgwati Garden Exctention Dwarka Mor New Delhi, Dwarka Mor, New Delhi - West, Delhi NCR",28.63481331,77.04915619
"Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",28.59344,77.065951
"D-24 B, Second Floor, Street No 4 Radheypuri, Krishna Nagar, Delhi 110091, Krishna Nagar, New Delhi - East, Delhi NCR",28.68640518,77.29970551
"Express Greens Sector 1, Vaishali, Ghaziabad, Delhi NCR, India., Vaishali, Ghaziabad, Delhi NCR",28.6441755,77.336519
"Sector 68, Gurgaon, Delhi NCR",28.386791,77.049466
"H-Tower, Greater Noida West, Greater Noida, Delhi NCR",28.605958,77.444512
"Mayur Vihar 1, New Delhi - East, Delhi NCR",28.68642998,77.29959106
"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",28.66288,77.47096
"Ground Floor Sector 2 Vaishali Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",28.63624191,77.43365479
"78-R New Colony, New Colony, Gurgaon, Haryana, New Colony, Gurgaon, Delhi NCR",28.46552467,77.0171814
"Har1503., Indirapuram, Ghaziabad, Delhi NCR",28.382828,77.221297
"Plot 10/1, Block A, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh, Vaibhav Khand, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"P 1204., Raj Nagar Extension, Ghaziabad, Delhi NCR",28.708744,77.417028
"DDA Pocket 1, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",28.600675,77.03042
"Shree Radhey Apartment  Near mangalam store Ward No-03, Mehrauli, New Delhi-110030, Mehrauli, New Delhi - South, Delhi NCR",28.5201861,77.179158
"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",28.646286,77.406051
"Block F, Beta II, Rampur Jagir, Greater Noida., Beta 2, Greater Noida, Delhi NCR",28.48515,77.51401
"Sector 37D, Gurgaon., Sector 37D, Gurgaon, Delhi NCR",28.45251307,76.97627035
"Sector 76, Noida, Sector 76, Noida, Delhi NCR",28.56541475,77.383196
"Sector 137 Noida, Sector 137, Noida, Delhi NCR",28.5081749,77.40982056
"Sewak Park, Dwarka More, Uttam Nagar, New Delhi, Sewak Park, New Delhi - Dwarka, Delhi NCR",28.50094795,77.23358154
"Sector 118, Sector 118, Noida, Delhi NCR",28.58416502,77.40649171
"Prateek wisteria Sector 77Noida, Sector 77, Noida, Delhi NCR",28.57153784,77.38962228
"house number 218 HUDA Plots Gate 14 Yoga Park sector 56 gurgaon, Sector 56 Block E, Gurgaon, Delhi NCR",28.49746704,77.02713013
"Krishna Nagar-Safdarjung Enclave, New Delhi - South, Delhi NCR",28.56375122,77.18978882
"Trinity Homes, Ansal Esencia API, Block F, Sector 67, Gurgram, Haryana, Sector 67, Gurgaon, Delhi NCR",28.38659477,77.06057739
"C block, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",28.606044,77.070474
"Block C, Sushant Lok 2, Gurgaon, Delhi NCR",28.42304993,77.08740997
"DLF Dilshad extension 2 Ghaziabad, DLF Dilshad Extention II, Ghaziabad, Delhi NCR",28.63630486,77.43389893
"Al/277 2nd floor with roof right, Sushant Lok 2, Gurgaon, Delhi NCR",28.42304993,77.08740997
"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",28.35911846,76.975628
"first floor orchid island sector 51 gurgaon, Sector 51, Gurgaon, Delhi NCR",28.429071,77.068974
"G T Road, Ghaziabad, G T Road, Ghaziabad, Delhi NCR",28.679009,77.34929514
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70451529,77.41924553
"Vasundhara Enclave, New Delhi - East, Delhi NCR",28.59821938,77.31182666
"368 subhash Nagar., Subhash Nagar, New Delhi - West, Delhi NCR",28.7427845,77.13809204
"DLF City Phase 1, DLF City Phase 2, Gurgaon, Delhi NCR",28.43108,77.055414
"Dwarka Sector 23, New Delhi, Sector 23 Dwarka, New Delhi - Dwarka, Delhi NCR",28.56329062,77.05067414
"Homes Sai Ram Apartments, Sector 28 Dwarka, New Delhi - Dwarka, Delhi NCR",28.63474274,77.04914856
"gali no 3, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.59803581,77.07652283
"Flat No. G4 Building No . J1/13  Gupta Coloney, Khirki Extension Near Malviya Nagar New Delhi 110017, Khirki extension, New Delhi - South, Delhi NCR",28.49677086,77.22854614
"Sector 77, Gurgaon, Sector 77, Gurgaon, Delhi NCR",28.387426,76.979751
"Sector 70A, Gurgaon, Delhi NCR",28.385432,77.017122
"Migsun Ultimo Greater Noida, Omicron 3, Greater Noida, Delhi NCR",28.474501,77.553187
"Sector 30 gurgaon, Sector 30, Gurgaon, Delhi NCR",28.46195602,77.05679321
"Noida Extension, Greater Noida, Delhi NCR",28.605958,77.444512
"6, Vaibhav Khand, Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",28.641073,77.368012
"Sector 133, Noida, Delhi NCR",28.50512302,77.371256
"Eldeco green meadows, Sector-Pi, Greater Noida, Delhi NCR",28.47064511,77.53731908
"Pocket-C, Block-8, Sector-17, Near Axis Bank, Dwarka, New Delhi, Dwarka, New Delhi - Dwarka, Delhi NCR",28.63479233,77.04915619
"Omicron I, 130 Meter Road, Greater Noida, Uttar Pradesh 201310, Omicron 1, Greater Noida, Delhi NCR",28.46267033,77.55830252
"Noida Extension, Noida, Delhi NCR",28.605958,77.444512
"Sector 28, Gurgaon, Delhi NCR",28.4747467,77.08303833
"Sector 78, Noida, Sector 78, Noida, Delhi NCR",28.563989,77.388607
"26/165 3rd Floor with Terrace 125 sq. yds., Vikram Vihar, New Delhi - South, Delhi NCR",28.564363,77.2368819
"601, GPL Eden Height, Sector 70, Gurgaon, Delhi NCR",28.3930662,77.022442
"A2 ff., Sector 49, Gurgaon, Delhi NCR",28.412766,77.052239
"Noida Extension, Noida, Delhi NCR",28.605958,77.444512
"Green Home CGHS Plot No 4 Sector 52 Gurgaon, Sector 52, Gurgaon, Delhi NCR",28.438262,77.0793005
"Ratan Park, New Delhi - West, Delhi NCR",28.654545,77.1337505
"C- 85., Sector 39 Block C, Noida, Delhi NCR",28.56596375,77.35002899
"Puri Diplomatic Green, C2-902, Phase I, Sector 111, Gurgaon, Sector 111, Gurgaon, Delhi NCR",28.5194705,77.027282
"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",28.32519614,77.535202
"Greater Noida West, Greater Noida., Greater Noida West, Greater Noida, Delhi NCR",28.606945,77.45557857
"3997., Aravali Vihar, Faridabad, Delhi NCR",28.3964215,77.2714966
"Sector 71, Gurgaon, Delhi NCR",28.4087675,77.0228914
"156., Chittaranjan Park, New Delhi - South, Delhi NCR",28.53787231,77.24923706
"Sector 82, Sector Road, Sector 82, Gurgaon, Delhi NCR",28.395841,76.962664
"Villa no281 panchsheel green2 Noida Extension, Noida Extension, Noida, Delhi NCR",28.5613842,77.31790161
"Vasundhara Ghaziabad, Sector 5 Vasundhara, Ghaziabad, Delhi NCR",28.63619423,77.43363953
"Wave City, Ghaziabad, Delhi NCR",28.664371,77.488789
"F-6, Alokvihar 2., Sector 50, Noida, Delhi NCR",28.57407242,77.37162063
"C Block Top Floor, Sector 82, Faridabad, Delhi NCR",28.39704757,77.35685016
"Nirvana Country, Gurgaon, Delhi NCR",28.407882,77.060044
"Sector 45, Gurgaon, Delhi NCR",28.4446575,77.0670365
"Q 086., Sector 143, Noida, Delhi NCR",28.502597,77.428742
"Sector 79, Noida, Delhi NCR",28.56458645,77.39876351
"neqr arjungarh metro station, Aya Nagar, New Delhi - South, Delhi NCR",28.47069168,77.12744904
"Shalimar garden extension Ghaziabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",28.6356144,77.43213654
"Phase 2, Industrial Area, Sector 62, Noida, Uttar Pradesh, Sector 62, Noida, Delhi NCR",28.61602986,77.37121442
"Mayur Vihar 1, New Delhi - East, Delhi NCR",28.61130125,77.28889165
"Sector 137, Noida, Sector 137, Noida, Delhi NCR",28.51183419,77.41127367
"Sikka Karnam Greens sector 143B Noida, Sector 143 B, Noida, Delhi NCR",28.495486,77.25219
"D block, Ardee City, Ardee City, Gurgaon, Delhi NCR",28.44207,77.075517
"Bhopura Ghaziabad, Bhopura, Ghaziabad, Delhi NCR",28.72645304,77.33733853
"A1701., Sector 92, Gurgaon, Delhi NCR",28.4096109,76.9141943
"Greater Noida West, Greater Noida, Delhi NCR",28.597324,77.441425
"House no.17, Block 3, Charmwood Village, Faridabad, Delhi NCR",28.4923586,77.2894914
"Sector 107, Gurgaon, Sector 107, Gurgaon, Delhi NCR",28.5054485,76.9718027
"D4/22, vashist park, new delhi, 110046, Vashisth Park, New Delhi - West, Delhi NCR",28.63474464,77.0491333
"C02 Spaze Privy Sector 72 Gurgaon, Sector 72, Gurgaon, Delhi NCR",28.41011314,77.0334305
"House No 298 Sec 7A Faridabad, Sector 7A, Faridabad, Delhi NCR",28.34584618,77.32615662
"Sultanpur, Sector 128, Noida, Uttar Pradesh 201304, Sector 129, Noida, Delhi NCR",28.524543,77.364765
"Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",28.48438996,77.00030461
"Najafgarh, New Delhi - West, Delhi NCR",28.68643951,77.29956818
"paras dews  sector106on dwarka expressway gurgaon, Sector 106, Gurgaon, Delhi NCR",28.499602,76.999946
"Sector 89, Gurgaon, Sector 89, Gurgaon, Delhi NCR",28.424505,76.9418971
"Sainik Nagar, New Delhi - West, Delhi NCR",28.63474655,77.0491333
"Techzone IV Greater NoidaWest, Greater Noida, Delhi NCR",28.59957314,77.45030212
"Sector 70, Gurgaon, Sector 70, Gurgaon, Delhi NCR",28.39568075,77.02979199
"Supertech eccociti Sector 137Noida, Sector 137, Noida, Delhi NCR",28.51183419,77.41127367
"Ajnara Daffodil Sector 137 Noida, Sector 137, Noida, Delhi NCR",28.508273,77.40897616
"Sector 48, Gurgaon, Sector 48, Gurgaon, Delhi NCR",28.41963169,77.1051974
"West Vinod Nagar, New Delhi - East, Delhi NCR",28.62456322,77.30006409
"Flat no. 801 in block D2B at 8th Floor in Pocket 2 Sector 18 B Dwarka Phase -2, New Delhi, Delhi NCR",28.63474083,77.0491333
"Awho gurjinder vihar., Chi 2, Greater Noida, Delhi NCR",28.4422095,77.5103249
"REHAZA VEDANTHA SEC 108 Gurgaon, Sector 108, Gurgaon, Delhi NCR",28.512136,76.986899
"Greater Noida West, Greater Noida, Delhi NCR",28.603156,77.450278
"Siddhartha Vihar, Ghaziabad, Delhi NCR",28.644056,77.393639
"H0805, Raheja Atharva, Sec-109, Dwarka Expressway Gurugram, Dwarka Expressway, Gurgaon, Delhi NCR",28.49745941,77.02709198
